z,boundary,estimated_x,bisection_steps,queries,nominal_budget,actual_queries_total
0.9414225941422592,2,0.22210693359375,14,16,100000,22944
0.9489536359752404,0,-0.98028564453125,14,16,100000,22944
0.9489536359752404,1,-0.38031005859375,14,16,100000,22944
0.9489536359752404,2,0.21966552734375,14,16,100000,22944
0.9497907949790794,0,-0.98052978515625,14,16,100000,22944
0.9497907949790794,1,-0.38055419921875,14,16,100000,22944
0.9497907949790794,2,0.21942138671875,14,16,100000,22944
0.9580329804403361,0,-0.98321533203125,14,16,100000,22944
0.9580329804403361,1,-0.38311767578125,14,16,100000,22944
0.9580329804403361,2,0.21685791015625,14,16,100000,22944
0.9581589958158994,0,-0.98321533203125,14,16,100000,22944
0.9581589958158994,1,-0.38323974609375,14,16,100000,22944
0.9581589958158994,2,0.21673583984375,14,16,100000,22944
0.9661569272784396,0,-0.98577880859375,14,16,100000,22944
0.9661569272784396,1,-0.38568115234375,14,16,100000,22944
0.9661569272784396,2,0.21429443359375,14,16,100000,22944
0.9665271966527196,0,-0.98590087890625,14,16,100000,22944
0.9665271966527196,1,-0.38580322265625,14,16,100000,22944
0.9665271966527196,2,0.21417236328125,14,16,100000,22944
0.9748953974895396,0,-0.98846435546875,14,16,100000,22944
0.9748953974895396,1,-0.38848876953125,14,16,100000,22944
0.9748953974895396,2,0.21148681640625,14,16,100000,22944
0.9751567951504138,0,-0.98858642578125,14,16,100000,22944
0.9751567951504138,1,-0.38861083984375,14,16,100000,22944
0.9751567951504138,2,0.21136474609375,14,16,100000,22944
0.9828367522690841,0,-0.99102783203125,14,16,100000,22944
0.9828367522690841,1,-0.39105224609375,14,16,100000,22944
0.9828367522690841,2,0.20904541015625,14,16,100000,22944
0.9832635983263596,0,-0.99114990234375,14,16,100000,22944
0.9832635983263596,1,-0.39117431640625,14,16,100000,22944
0.9832635983263596,2,0.20892333984375,14,16,100000,22944
0.9916317991631798,0,-0.99371337890625,14,16,100000,22944
0.9916317991631798,1,-0.39373779296875,14,16,100000,22944
0.9916317991631798,2,0.20623779296875,14,16,100000,22944
0.9926693561395954,0,-0.99407958984375,14,16,100000,22944
0.9926693561395954,1,-0.39410400390625,14,16,100000,22944
0.9926693561395954,2,0.20587158203125,14,16,100000,22944
1.0,0,-0.99639892578125,14,16,100000,22944
1.0,1,-0.39642333984375,14,16,100000,22944
1.0,2,0.20355224609375,14,16,100000,22944
