seed,family,strategy,samples,queries,d_H,policy_risk
23,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,6e-05
23,machine_replacement,uniform,100000,100000,0.001588582577438602,0.00085
23,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,5e-05
23,admission_control,uniform,100,100,0.5,0.28021
23,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04703
23,admission_control,uniform,200,200,0.8486189751565874,0.35723
23,admission_control,active_adaptive_bisection,200,179,0.0362591397124169,0.02282
23,admission_control,uniform,500,500,0.19254440394547268,0.11252
23,admission_control,active_adaptive_bisection,500,456,0.017991378874198438,0.01033
23,admission_control,uniform,1000,1000,0.1727782850971883,0.10966
23,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00547
23,admission_control,uniform,2000,2000,0.09786327655804117,0.05679
23,admission_control,active_adaptive_bisection,2000,1892,0.00622588320483141,0.00263
23,admission_control,uniform,5000,5000,0.053087970392723616,0.02605
23,admission_control,active_adaptive_bisection,5000,4970,0.0012138187694796798,0.00062
23,admission_control,uniform,10000,10000,0.047344995708537896,0.02195
23,admission_control,active_adaptive_bisection,10000,9890,0.00048828125,0.00026
23,admission_control,uniform,25000,25000,0.04531163534188867,0.02181
23,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00019
23,admission_control,uniform,50000,50000,0.04593829849872547,0.02142
23,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,9e-05
23,admission_control,uniform,100000,100000,0.045922650047004465,0.02166
23,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,4e-05
23,resource_allocation,uniform,100,100,0.4964027580075816,0.33806
23,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02417
23,resource_allocation,uniform,200,200,1.1783550664975024,0.27663
23,resource_allocation,active_adaptive_bisection,200,189,0.030036353018699058,0.01685
23,resource_allocation,uniform,500,500,0.18571309375530765,0.12096
23,resource_allocation,active_adaptive_bisection,500,480,0.014672041001387637,0.00828
23,resource_allocation,uniform,1000,1000,0.3519910227973523,0.14314
23,resource_allocation,active_adaptive_bisection,1000,999,0.0076444542123467185,0.00456
23,resource_allocation,uniform,2000,2000,0.10254142205899264,0.05837
23,resource_allocation,active_adaptive_bisection,2000,1980,0.003786111112571655,0.00225
23,resource_allocation,uniform,5000,5000,0.032975303120036825,0.02071
23,resource_allocation,active_adaptive_bisection,5000,4968,0.0009489999330005716,0.00049
23,resource_allocation,uniform,10000,10000,0.029527162617858926,0.01766
23,resource_allocation,active_adaptive_bisection,10000,9945,0.00048394883842228786,0.00025
23,resource_allocation,uniform,25000,25000,0.026475992989981934,0.01739
23,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00017
23,resource_allocation,uniform,50000,50000,0.02678476787289291,0.01739
23,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,0.00011
23,resource_allocation,uniform,100000,100000,0.0251811756175484,0.01734
23,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,3e-05
23,random_structured,uniform,100,100,0.5,0.32048
23,random_structured,active_adaptive_bisection,100,74,0.028476782186260874,0.01552
23,random_structured,uniform,200,200,0.6146332245808849,0.33037
23,random_structured,active_adaptive_bisection,200,179,0.030636224212915564,0.02805
23,random_structured,uniform,500,500,0.17965173683689867,0.11213
23,random_structured,active_adaptive_bisection,500,468,0.015105963891837118,0.00975
23,random_structured,uniform,1000,1000,0.296438024089245,0.17457
23,random_structured,active_adaptive_bisection,1000,985,0.0077285536614216666,0.00516
23,random_structured,uniform,2000,2000,0.12486767007977773,0.06008
23,random_structured,active_adaptive_bisection,2000,1948,0.003799502626966045,0.00243
23,random_structured,uniform,5000,5000,0.04595413901601764,0.02131
23,random_structured,active_adaptive_bisection,5000,4898,0.0009725700984567487,0.00057
23,random_structured,uniform,10000,10000,0.014541745263080275,0.00423
23,random_structured,active_adaptive_bisection,10000,9908,0.00048280573557794165,0.00016
23,random_structured,uniform,25000,25000,0.00579402788632255,0.00169
23,random_structured,active_adaptive_bisection,25000,19812,0.00024386780004170827,0.00011
23,random_structured,uniform,50000,50000,0.002134709256410239,0.0011
23,random_structured,active_adaptive_bisection,50000,21224,0.00012179748754170827,7e-05
23,random_structured,uniform,100000,100000,0.001664835049313751,0.00056
23,random_structured,active_adaptive_bisection,100000,22636,6.076233129170827e-05,1e-05
24,inventory_threshold,uniform,100,100,0.44999999999999996,0.28012
24,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01881
24,inventory_threshold,uniform,200,200,0.44999999999999996,0.26275
24,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01774
24,inventory_threshold,uniform,500,500,0.22501804771338407,0.13009
24,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00929
24,inventory_threshold,uniform,1000,1000,0.2416743376704038,0.13865
24,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00483
24,inventory_threshold,uniform,2000,2000,0.09834135579168413,0.05132
24,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00208
24,inventory_threshold,uniform,5000,5000,0.04221836864745554,0.01363
24,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00048
24,inventory_threshold,uniform,10000,10000,0.01128110180385028,0.00489
24,inventory_threshold,active_adaptive_bisection,10000,9945,0.00048828125,0.00033
24,inventory_threshold,uniform,25000,25000,0.003913407670395108,0.00178
24,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00017
24,inventory_threshold,uniform,50000,50000,0.002527776710586016,0.00063
24,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,5e-05
24,inventory_threshold,uniform,100000,100000,0.0022200949499509015,0.00125
24,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,4e-05
24,machine_replacement,uniform,100,100,0.15217391304347827,0.09855
24,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01617
24,machine_replacement,uniform,200,200,0.5301271201918141,0.17123
24,machine_replacement,active_adaptive_bisection,200,189,0.030420001819174078,0.01607
24,machine_replacement,uniform,500,500,0.12818141820338125,0.11418
24,machine_replacement,active_adaptive_bisection,500,480,0.015482877023831169,0.00804
24,machine_replacement,uniform,1000,1000,0.1510717044762343,0.10538
24,machine_replacement,active_adaptive_bisection,1000,999,0.007582260778606464,0.0039
24,machine_replacement,uniform,2000,2000,0.10241769636507025,0.04614
24,machine_replacement,active_adaptive_bisection,2000,1980,0.0038167125250136713,0.00176
24,machine_replacement,uniform,5000,5000,0.013633760967222741,0.00698
24,machine_replacement,active_adaptive_bisection,5000,4968,0.0009672225051435834,0.00061
24,machine_replacement,uniform,10000,10000,0.011599720915991013,0.0049
24,machine_replacement,active_adaptive_bisection,10000,9984,0.0004877482888393514,0.00027
24,machine_replacement,uniform,25000,25000,0.0021624360013575705,0.00084
24,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00012
24,machine_replacement,uniform,50000,50000,0.004706231383609094,0.00097
24,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,4e-05
24,machine_replacement,uniform,100000,100000,0.0022438946136543736,0.00071
24,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,4e-05
24,admission_control,uniform,100,100,0.5,0.27912
24,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04568
24,admission_control,uniform,200,200,0.5,0.27595
24,admission_control,active_adaptive_bisection,200,179,0.03387478399352439,0.02208
24,admission_control,uniform,500,500,0.43452655968411547,0.18959
24,admission_control,active_adaptive_bisection,500,456,0.021478475376573325,0.01119
24,admission_control,uniform,1000,1000,0.2713410163860501,0.14048
24,admission_control,active_adaptive_bisection,1000,950,0.0078125,0.00502
24,admission_control,uniform,2000,2000,0.15963617681654918,0.06603
24,admission_control,active_adaptive_bisection,2000,1892,0.006906980217399232,0.00248
24,admission_control,uniform,5000,5000,0.05642246914225002,0.02537
24,admission_control,active_adaptive_bisection,5000,4980,0.001423025404332175,0.00053
24,admission_control,uniform,10000,10000,0.04740883678248087,0.02265
24,admission_control,active_adaptive_bisection,10000,9885,0.00048828125,0.00028
24,admission_control,uniform,25000,25000,0.04639784814107817,0.02145
24,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,9e-05
24,admission_control,uniform,50000,50000,0.04639526759545472,0.02158
24,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,7e-05
24,admission_control,uniform,100000,100000,0.0459159838537033,0.02142
24,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,5e-05
24,resource_allocation,uniform,100,100,0.4964027580075816,0.33785
24,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02478
24,resource_allocation,uniform,200,200,0.4964027580075816,0.29976
24,resource_allocation,active_adaptive_bisection,200,189,0.029580446934218074,0.01821
24,resource_allocation,uniform,500,500,0.2587506506694656,0.12141
24,resource_allocation,active_adaptive_bisection,500,480,0.01424900831232373,0.00804
24,resource_allocation,uniform,1000,1000,0.1618045213376862,0.1354
24,resource_allocation,active_adaptive_bisection,1000,999,0.007550602740322265,0.00477
24,resource_allocation,uniform,2000,2000,0.07187506829116103,0.0557
24,resource_allocation,active_adaptive_bisection,2000,1980,0.0038281506644940455,0.00219
24,resource_allocation,uniform,5000,5000,0.04740063121706012,0.02314
24,resource_allocation,active_adaptive_bisection,5000,4968,0.0009521523239731863,0.0005
24,resource_allocation,uniform,10000,10000,0.026719342497274645,0.01894
24,resource_allocation,active_adaptive_bisection,10000,9945,0.0004846547673886814,0.00027
24,resource_allocation,uniform,25000,25000,0.029217670570309717,0.01779
24,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00014
24,resource_allocation,uniform,50000,50000,0.024669497246428307,0.01781
24,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,7e-05
24,resource_allocation,uniform,100000,100000,0.02545296017787191,0.01793
24,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,5e-05
24,random_structured,uniform,100,100,0.5,0.3474
24,random_structured,active_adaptive_bisection,100,74,0.05426536530739845,0.02947
24,random_structured,uniform,200,200,0.5,0.34573
24,random_structured,active_adaptive_bisection,200,179,0.029442644562365672,0.01901
24,random_structured,uniform,500,500,0.48685433323841,0.21186
24,random_structured,active_adaptive_bisection,500,444,0.013822322831735345,0.00559
24,random_structured,uniform,1000,1000,0.3703735472181091,0.19404
24,random_structured,active_adaptive_bisection,1000,929,0.0077589634796125795,0.00518
24,random_structured,uniform,2000,2000,0.11550279919091067,0.07176
24,random_structured,active_adaptive_bisection,2000,1964,0.0038545221769483717,0.00221
24,random_structured,uniform,5000,5000,0.05461860567719379,0.01968
24,random_structured,active_adaptive_bisection,5000,4942,0.00095546435528715,0.00044
24,random_structured,uniform,10000,10000,0.024689810536634438,0.00772
24,random_structured,active_adaptive_bisection,10000,9887,0.0004866282008660905,0.00021
24,random_structured,uniform,25000,25000,0.006834991886528252,0.00175
24,random_structured,active_adaptive_bisection,25000,18756,0.00024296757497459243,0.00013
24,random_structured,uniform,50000,50000,0.0028790224917472074,0.00123
24,random_structured,active_adaptive_bisection,50000,20080,0.00012203694408763344,4e-05
24,random_structured,uniform,100000,100000,0.001783770461842138,0.00073
24,random_structured,active_adaptive_bisection,100000,21404,6.1001787837633437e-05,5e-05
25,inventory_threshold,uniform,100,100,0.44999999999999996,0.27435
25,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01793
25,inventory_threshold,uniform,200,200,1.95,0.71315
25,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01799
25,inventory_threshold,uniform,500,500,0.19275118878172892,0.15045
25,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01021
25,inventory_threshold,uniform,1000,1000,0.18358958820492055,0.11145
25,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00453
25,inventory_threshold,uniform,2000,2000,0.09340297986516743,0.04209
25,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00196
25,inventory_threshold,uniform,5000,5000,0.029644830787560084,0.01098
25,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.0006
25,inventory_threshold,uniform,10000,10000,0.013097821789702202,0.00513
25,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00023
25,inventory_threshold,uniform,25000,25000,0.004906802285691403,0.00144
25,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00026
25,inventory_threshold,uniform,50000,50000,0.002595879165627646,0.00095
25,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00014
25,inventory_threshold,uniform,100000,100000,0.002186671455917555,0.00095
25,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,6e-05
25,machine_replacement,uniform,100,100,0.15217391304347827,0.09875
25,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01665
25,machine_replacement,uniform,200,200,1.6521739130434783,0.55224
25,machine_replacement,active_adaptive_bisection,200,189,0.030432098842377117,0.01528
25,machine_replacement,uniform,500,500,0.31577993623942957,0.15743
25,machine_replacement,active_adaptive_bisection,500,480,0.015363493723849375,0.00815
25,machine_replacement,uniform,1000,1000,0.17893115431292467,0.09121
25,machine_replacement,active_adaptive_bisection,1000,999,0.007266747771511725,0.00428
25,machine_replacement,uniform,2000,2000,0.06000386143929548,0.02939
25,machine_replacement,active_adaptive_bisection,2000,1980,0.0038167125250136713,0.00202
25,machine_replacement,uniform,5000,5000,0.014480183989636908,0.00782
25,machine_replacement,active_adaptive_bisection,5000,4968,0.0009700042577433093,0.00069
25,machine_replacement,uniform,10000,10000,0.011430469358478607,0.00411
25,machine_replacement,active_adaptive_bisection,10000,9984,0.0004868600202383444,0.00027
25,machine_replacement,uniform,25000,25000,0.004016661685342426,0.0014
25,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00011
25,machine_replacement,uniform,50000,50000,0.003150804228731263,0.00128
25,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,5e-05
25,machine_replacement,uniform,100000,100000,0.001236728671076548,0.00059
25,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,4e-05
25,admission_control,uniform,100,100,0.5,0.27721
25,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04534
25,admission_control,uniform,200,200,1.5,0.56224
25,admission_control,active_adaptive_bisection,200,179,0.03498387900322586,0.02062
25,admission_control,uniform,500,500,0.3913562619058035,0.18822
25,admission_control,active_adaptive_bisection,500,456,0.01954628240044698,0.01058
25,admission_control,uniform,1000,1000,0.17163147964836156,0.11823
25,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00507
25,admission_control,uniform,2000,2000,0.19586345723618137,0.06788
25,admission_control,active_adaptive_bisection,2000,1892,0.006714597862989061,0.00232
25,admission_control,uniform,5000,5000,0.05385812036578008,0.02518
25,admission_control,active_adaptive_bisection,5000,4970,0.0013258471713325178,0.0006
25,admission_control,uniform,10000,10000,0.04996059528285035,0.02133
25,admission_control,active_adaptive_bisection,10000,9929,0.00048828125,0.00031
25,admission_control,uniform,25000,25000,0.048582567563227125,0.02147
25,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00016
25,admission_control,uniform,50000,50000,0.04565708958852538,0.02136
25,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,7e-05
25,admission_control,uniform,100000,100000,0.04565634632249549,0.02137
25,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,3e-05
25,resource_allocation,uniform,100,100,0.4964027580075816,0.33121
25,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02498
25,resource_allocation,uniform,200,200,1.9964027580075816,0.73712
25,resource_allocation,active_adaptive_bisection,200,189,0.029953585048896933,0.0189
25,resource_allocation,uniform,500,500,0.1876135546138984,0.1417
25,resource_allocation,active_adaptive_bisection,500,480,0.015281918406187311,0.00813
25,resource_allocation,uniform,1000,1000,0.12926922902006732,0.09397
25,resource_allocation,active_adaptive_bisection,1000,999,0.007527001159104374,0.00465
25,resource_allocation,uniform,2000,2000,0.08015673043099314,0.04934
25,resource_allocation,active_adaptive_bisection,2000,1980,0.003853196313223707,0.00257
25,resource_allocation,uniform,5000,5000,0.035730869797582554,0.02103
25,resource_allocation,active_adaptive_bisection,5000,4968,0.0009509907802044415,0.00046
25,resource_allocation,uniform,10000,10000,0.025593929690230055,0.01708
25,resource_allocation,active_adaptive_bisection,10000,9984,0.0004855053953534971,0.00029
25,resource_allocation,uniform,25000,25000,0.02492661219771869,0.01634
25,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00018
25,resource_allocation,uniform,50000,50000,0.024937213620972953,0.01637
25,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,6e-05
25,resource_allocation,uniform,100000,100000,0.0248612799557702,0.01657
25,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,0.0
25,random_structured,uniform,100,100,0.4351417048355132,0.27695
25,random_structured,active_adaptive_bisection,100,84,0.028891704835513177,0.0196
25,random_structured,uniform,200,200,1.2094635655221957,0.55549
25,random_structured,active_adaptive_bisection,200,189,0.03035916840018882,0.0199
25,random_structured,uniform,500,500,0.16344597312636133,0.12702
25,random_structured,active_adaptive_bisection,500,480,0.015417537675084358,0.00861
25,random_structured,uniform,1000,1000,0.1839334674826465,0.12013
25,random_structured,active_adaptive_bisection,1000,999,0.0075522325582879635,0.00468
25,random_structured,uniform,2000,2000,0.09283992841357303,0.07465
25,random_structured,active_adaptive_bisection,2000,1980,0.0038585724655630926,0.00243
25,random_structured,uniform,5000,5000,0.05347732766012514,0.01285
25,random_structured,active_adaptive_bisection,5000,4968,0.0009573745191486793,0.0006
25,random_structured,uniform,10000,10000,0.012393425984091988,0.00482
25,random_structured,active_adaptive_bisection,10000,9984,0.0004866024692598281,0.00037
25,random_structured,uniform,25000,25000,0.0071135940630275285,0.00202
25,random_structured,active_adaptive_bisection,25000,20076,0.00024358103141998433,0.0002
25,random_structured,uniform,50000,50000,0.0023181189510068645,0.00088
25,random_structured,active_adaptive_bisection,50000,21510,0.00012183168486701312,0.00013
25,random_structured,uniform,100000,100000,0.0014308716691856516,0.00076
25,random_structured,active_adaptive_bisection,100000,22944,6.0796528617013124e-05,4e-05
26,inventory_threshold,uniform,100,100,0.44999999999999996,0.27761
26,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01853
26,inventory_threshold,uniform,200,200,0.44999999999999996,0.27761
26,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01614
26,inventory_threshold,uniform,500,500,0.5342375098654595,0.16124
26,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00998
26,inventory_threshold,uniform,1000,1000,0.2209430830153346,0.1194
26,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00431
26,inventory_threshold,uniform,2000,2000,0.10425357410554292,0.05911
26,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.0019
26,inventory_threshold,uniform,5000,5000,0.05316766310883725,0.01339
26,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00051
26,inventory_threshold,uniform,10000,10000,0.014630684363076574,0.00426
26,inventory_threshold,active_adaptive_bisection,10000,9945,0.00048828125,0.00033
26,inventory_threshold,uniform,25000,25000,0.0038539747485364373,0.00143
26,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00031
26,inventory_threshold,uniform,50000,50000,0.004044688720173495,0.00113
26,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,9e-05
26,inventory_threshold,uniform,100000,100000,0.0023428740776430534,0.00132
26,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,6e-05
26,machine_replacement,uniform,100,100,0.15217391304347827,0.09919
26,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.0164
26,machine_replacement,uniform,200,200,0.15217391304347827,0.09919
26,machine_replacement,active_adaptive_bisection,200,189,0.030704247771511727,0.01637
26,machine_replacement,uniform,500,500,0.2682240610980457,0.15323
26,machine_replacement,active_adaptive_bisection,500,480,0.015363493723849361,0.00771
26,machine_replacement,uniform,1000,1000,0.13168070204651205,0.07878
26,machine_replacement,active_adaptive_bisection,1000,999,0.007328234345186313,0.00414
26,machine_replacement,uniform,2000,2000,0.07356349948462282,0.04457
26,machine_replacement,active_adaptive_bisection,2000,1980,0.0038167125250136713,0.00195
26,machine_replacement,uniform,5000,5000,0.015766947180486657,0.00623
26,machine_replacement,active_adaptive_bisection,5000,4968,0.0009662942167097954,0.00061
26,machine_replacement,uniform,10000,10000,0.008583009978481604,0.00508
26,machine_replacement,active_adaptive_bisection,10000,9945,0.0004862103626915859,0.00029
26,machine_replacement,uniform,25000,25000,0.006148204615578717,0.00205
26,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00016
26,machine_replacement,uniform,50000,50000,0.0014166152383248143,0.00082
26,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,7e-05
26,machine_replacement,uniform,100000,100000,0.0018222089129993346,0.00078
26,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,6e-05
26,admission_control,uniform,100,100,0.5,0.27741
26,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.0459
26,admission_control,uniform,200,200,0.5,0.27741
26,admission_control,active_adaptive_bisection,200,179,0.03125,0.02305
26,admission_control,uniform,500,500,0.2865209137704333,0.14717
26,admission_control,active_adaptive_bisection,500,456,0.02098630294075332,0.01101
26,admission_control,uniform,1000,1000,0.1797250382561446,0.10736
26,admission_control,active_adaptive_bisection,1000,950,0.0078125,0.00516
26,admission_control,uniform,2000,2000,0.09229693335075095,0.05356
26,admission_control,active_adaptive_bisection,2000,1892,0.004622152530463497,0.00279
26,admission_control,uniform,5000,5000,0.07338894665429152,0.02676
26,admission_control,active_adaptive_bisection,5000,4960,0.0013510450626372794,0.00068
26,admission_control,uniform,10000,10000,0.04508911179561159,0.02237
26,admission_control,active_adaptive_bisection,10000,9868,0.00048828125,0.00024
26,admission_control,uniform,25000,25000,0.04691470240059403,0.02167
26,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,9e-05
26,admission_control,uniform,50000,50000,0.045926216557744315,0.02161
26,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,5e-05
26,admission_control,uniform,100000,100000,0.045809434358685966,0.02158
26,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,6e-05
26,resource_allocation,uniform,100,100,0.4964027580075816,0.33319
26,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02453
26,resource_allocation,uniform,200,200,0.4964027580075816,0.33319
26,resource_allocation,active_adaptive_bisection,200,189,0.030920671966126967,0.01809
26,resource_allocation,uniform,500,500,0.5586213507127277,0.19048
26,resource_allocation,active_adaptive_bisection,500,480,0.015061197994608644,0.00848
26,resource_allocation,uniform,1000,1000,0.15410204978378905,0.11906
26,resource_allocation,active_adaptive_bisection,1000,999,0.007467942247149417,0.0041
26,resource_allocation,uniform,2000,2000,0.09268549282504968,0.06338
26,resource_allocation,active_adaptive_bisection,2000,1980,0.003833265760437077,0.00214
26,resource_allocation,uniform,5000,5000,0.03672927620312805,0.02307
26,resource_allocation,active_adaptive_bisection,5000,4968,0.0009477191418106323,0.0006
26,resource_allocation,uniform,10000,10000,0.02589994832883158,0.01758
26,resource_allocation,active_adaptive_bisection,10000,9984,0.00048242185276525795,0.00024
26,resource_allocation,uniform,25000,25000,0.025090892827530742,0.01711
26,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00011
26,resource_allocation,uniform,50000,50000,0.0258925960388654,0.01717
26,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,6e-05
26,resource_allocation,uniform,100000,100000,0.025103069532643296,0.01708
26,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,1e-05
26,random_structured,uniform,100,100,0.5081578013852274,0.45748
26,random_structured,active_adaptive_bisection,100,64,0.061192468619246876,0.01975
26,random_structured,uniform,200,200,0.5081578013852274,0.45748
26,random_structured,active_adaptive_bisection,200,149,0.031793271289180636,0.0163
26,random_structured,uniform,500,500,0.6562272456972887,0.15775
26,random_structured,active_adaptive_bisection,500,462,0.015581170187680182,0.00705
26,random_structured,uniform,1000,1000,0.326350722317304,0.15005
26,random_structured,active_adaptive_bisection,1000,936,0.0076467755560830075,0.00395
26,random_structured,uniform,2000,2000,0.17521896555647942,0.07138
26,random_structured,active_adaptive_bisection,2000,1894,0.004192145303806294,0.00243
26,random_structured,uniform,5000,5000,0.058587881966666755,0.01515
26,random_structured,active_adaptive_bisection,5000,4780,0.0015834540407583253,0.00043
26,random_structured,uniform,10000,10000,0.016835848066465653,0.00291
26,random_structured,active_adaptive_bisection,10000,9379,0.00048800953214617193,0.00014
26,random_structured,uniform,25000,25000,0.009385856968468609,0.00159
26,random_structured,active_adaptive_bisection,25000,15396,0.0002438689071463107,8e-05
26,random_structured,uniform,50000,50000,0.003994874684767613,0.00118
26,random_structured,active_adaptive_bisection,50000,16440,0.00012179859464631071,3e-05
26,random_structured,uniform,100000,100000,0.002703988408422231,0.00102
26,random_structured,active_adaptive_bisection,100000,17484,6.0792504588791374e-05,3e-05
27,inventory_threshold,uniform,100,100,0.44999999999999996,0.27948
27,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01878
27,inventory_threshold,uniform,200,200,1.344696798197922,0.43231
27,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01846
27,inventory_threshold,uniform,500,500,0.28677224381984323,0.22133
27,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00968
27,inventory_threshold,uniform,1000,1000,0.13912987426311396,0.11701
27,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00481
27,inventory_threshold,uniform,2000,2000,0.1213683287683538,0.04803
27,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00227
27,inventory_threshold,uniform,5000,5000,0.04364967093857497,0.01339
27,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00063
27,inventory_threshold,uniform,10000,10000,0.00940647118927651,0.00429
27,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.0004
27,inventory_threshold,uniform,25000,25000,0.005276554285031043,0.00247
27,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.0002
27,inventory_threshold,uniform,50000,50000,0.0032846195732186834,0.0013
27,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,3e-05
27,inventory_threshold,uniform,100000,100000,0.001984163076888701,0.00107
27,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,3e-05
27,machine_replacement,uniform,100,100,0.15217391304347827,0.10098
27,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01648
27,machine_replacement,uniform,200,200,1.2941770875170167,0.32656
27,machine_replacement,active_adaptive_bisection,200,189,0.030704247771511727,0.01655
27,machine_replacement,uniform,500,500,0.401912468789985,0.21654
27,machine_replacement,active_adaptive_bisection,500,480,0.014098378587076854,0.00822
27,machine_replacement,uniform,1000,1000,0.14612546432154794,0.08805
27,machine_replacement,active_adaptive_bisection,1000,999,0.007582260778606464,0.00395
27,machine_replacement,uniform,2000,2000,0.05625013488756686,0.03665
27,machine_replacement,active_adaptive_bisection,2000,1980,0.003822270924581206,0.00215
27,machine_replacement,uniform,5000,5000,0.013516779268232373,0.00658
27,machine_replacement,active_adaptive_bisection,5000,4968,0.0009636888953356015,0.0008
27,machine_replacement,uniform,10000,10000,0.008836049753051134,0.00459
27,machine_replacement,active_adaptive_bisection,10000,9984,0.0004840973951080185,0.00043
27,machine_replacement,uniform,25000,25000,0.0063216226477199045,0.00233
27,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00016
