seed,family,structure,grid_size,states,actions,C_B,C_R,F,L,kappa,C_top,C_D,boundary_edges
20,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
20,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
20,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
20,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
20,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
20,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.347280334728032,3.673640167364016,8.0,19.02092050209205,878.0
20,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
20,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
20,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
20,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
20,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
20,random_structured,structured,320,102400,4,3.0,4.0,1.0,7.347962382445141,3.6739811912225706,8.0,19.021943573667713,1172.0
20,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
21,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
21,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
21,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
21,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
21,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.384615384615384,3.692307692307692,8.0,19.076923076923077,144.0
21,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
21,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
21,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
21,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
21,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
21,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.322033898305085,3.6610169491525424,8.0,18.983050847457626,216.0
21,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
21,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
21,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
21,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
21,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
21,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.189873417721519,3.5949367088607596,8.0,18.78481012658228,284.0
21,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
21,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
21,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
21,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
21,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
21,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.193277310924369,3.5966386554621845,8.0,18.789915966386552,428.0
21,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
21,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
21,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
21,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
21,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
21,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.169811320754717,3.5849056603773586,8.0,18.754716981132077,570.0
21,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
21,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
21,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
21,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
21,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
21,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.146443514644351,3.5732217573221754,8.0,18.719665271966527,854.0
21,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
21,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
21,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
21,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
21,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
21,random_structured,structured,320,102400,4,3.0,4.0,1.0,7.147335423197492,3.573667711598746,8.0,18.721003134796238,1140.0
21,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
22,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
22,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
22,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
22,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
22,random_structured,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
22,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
22,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
22,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
22,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
22,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
22,random_structured,structured,60,3600,4,3.0,4.0,1.0,6.915254237288136,3.457627118644068,8.0,18.372881355932204,204.0
22,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
22,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
22,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
22,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
22,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
22,random_structured,structured,80,6400,4,3.0,4.0,1.0,6.936708860759493,3.4683544303797467,8.0,18.40506329113924,274.0
22,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
22,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
22,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
22,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
22,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
22,random_structured,structured,120,14400,4,3.0,4.0,1.0,6.924369747899159,3.4621848739495795,8.0,18.386554621848738,412.0
22,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
22,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
22,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
22,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
22,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
22,random_structured,structured,160,25600,4,3.0,4.0,1.0,6.918238993710692,3.459119496855346,8.0,18.37735849056604,550.0
22,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
22,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
22,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
22,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
22,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
22,random_structured,structured,240,57600,4,3.0,4.0,1.0,6.878661087866108,3.439330543933054,8.0,18.317991631799163,822.0
22,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
22,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
22,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
22,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
22,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
22,random_structured,structured,320,102400,4,3.0,4.0,1.0,6.871473354231974,3.435736677115987,8.0,18.30721003134796,1096.0
22,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
23,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
23,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
23,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
23,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
23,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.589743589743589,3.7948717948717947,8.0,19.384615384615383,148.0
23,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
23,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
23,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
23,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
23,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
23,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.52542372881356,3.76271186440678,8.0,19.28813559322034,222.0
23,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
23,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
23,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
23,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
23,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
23,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.493670886075949,3.7468354430379747,8.0,19.240506329113924,296.0
23,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
23,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
23,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
23,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
23,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
23,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.462184873949579,3.7310924369747895,8.0,19.19327731092437,444.0
23,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
23,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
23,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
23,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
23,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
23,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.446540880503145,3.7232704402515724,8.0,19.169811320754718,592.0
23,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
23,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
23,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
23,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
23,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
23,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.464435146443514,3.732217573221757,8.0,19.19665271966527,892.0
23,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
23,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
23,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
23,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
23,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
23,random_structured,structured,320,102400,4,3.0,4.0,1.0,7.460815047021943,3.7304075235109715,8.0,19.191222570532915,1190.0
23,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
24,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
24,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
24,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
24,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
24,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.384615384615384,3.692307692307692,8.0,19.076923076923077,144.0
24,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
24,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
24,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
24,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
24,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
24,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.322033898305085,3.6610169491525424,8.0,18.983050847457626,216.0
24,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
24,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
24,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
24,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
24,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
24,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.240506329113924,3.620253164556962,8.0,18.860759493670884,286.0
24,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
24,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
24,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
24,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
24,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
24,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.193277310924369,3.5966386554621845,8.0,18.789915966386552,428.0
24,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
24,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
24,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
24,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
24,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
24,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.19496855345912,3.59748427672956,8.0,18.79245283018868,572.0
24,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
24,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
24,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
24,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
24,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
24,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.179916317991631,3.5899581589958154,8.0,18.769874476987447,858.0
24,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
24,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
24,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
24,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
24,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
24,random_structured,structured,320,102400,4,3.0,4.0,1.0,7.172413793103448,3.586206896551724,8.0,18.758620689655174,1144.0
24,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
25,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
25,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
25,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
25,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
25,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.384615384615384,3.692307692307692,8.0,19.076923076923077,144.0
25,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
25,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
25,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
25,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
25,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
25,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.389830508474576,3.694915254237288,8.0,19.084745762711865,218.0
25,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
25,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
25,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
25,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
25,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
25,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.341772151898734,3.670886075949367,8.0,19.0126582278481,290.0
25,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
25,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
25,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
25,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
25,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
25,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.294117647058823,3.6470588235294117,8.0,18.941176470588236,434.0
25,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
25,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
25,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
25,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
25,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
25,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.29559748427673,3.647798742138365,8.0,18.943396226415096,580.0
25,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
25,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
25,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
25,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
25,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
25,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.2803347280334725,3.6401673640167362,8.0,18.92050209205021,870.0
25,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
25,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
